IncidentId,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus
23200660,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,INDUSTRY,RD,,,4TH,,,,,38.2139889,-85.7641394,0.814,4/1/2018,2150,2,1,0,1,RAINING,WET,FALSE,,SINGLE VEHICLE,STRAIGHT & HILLCREST,DARK-HWY LIGHTED/ON,,,43192.39758,FALSE,7402,Accepted
23207191,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY2050,,HERR,LN,,,,KY1447,WESTPORT,,WESTMAR,38.269915,-85.615394,1.004,3/31/2018,0229,2,1,0,1,CLOUDY,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,43193.36739,FALSE,7851,Accepted
23133976,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,1320,HURSTBOURNE,PKWY,S,,,,,,,38.2267055,-85.5778527,,3/19/2018,1105,2,1,0,1,CLEAR,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,43180.36503,FALSE,7858,Accepted
23122836,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,GALLAGHER,ST,,,,,17TH,,SALEM,38.2390423,-85.7847004,0.072,3/18/2018,1840,2,1,0,1,CLEAR,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,43178.42985,FALSE,5038,Accepted
23200350,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,US0031E,BUECHEL,,,,,38.2002434,-85.662737,11.151,3/14/2018,2020,2,1,1,0,CLEAR,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,43192.38583,FALSE,2000,Accepted
24360497,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0864,,POPLAR LEVEL,RD,,,OAKDALE,,,,,38.1600766,-85.6719635,8.086,3/13/2018,2240,2,1,0,1,SNOWING,WET,TRUE,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,43445.38756,FALSE,2000,Accepted
23761653,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,,,,,,,38.0532809,-85.893076,4.571,3/13/2018,2013,2,1,1,0,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,43313.43449,FALSE,7072,Accepted
23097562,0560400,SHIVELY POLICE DEPARTMENT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,,,,SAN JOSE,,GAGEL,38.17778968,-85.81944092,14.166,3/8/2018,0250,2,1,0,1,RAINING,WET,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,43175.0399,FALSE,,Accepted
22996058,0560400,SHIVELY POLICE DEPARTMENT,Accepted,JEFFERSON,US0031W,2700B,DIXIE,HWY,,,,,,,,38.21125588,-85.79737309,16.783,2/24/2018,0342,2,1,0,1,RAINING,WET,TRUE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,,,43159.21457,FALSE,,Accepted
23004238,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,9501,WESTPORT,RD,,,,,,,,38.2867782,-85.574355,,2/24/2018,1716,2,1,0,1,RAINING,WET,FALSE,,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,43160.37625,FALSE,6456,Accepted
22940176,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0864,,POPLAR LEVEL,RD,,,,,ALETHA,,MEDALLION,38.166659,-85.6812028,8.827,2/17/2018,1942,3,2,1,0,CLOUDY,DRY,TRUE,,ANGLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,43150.42757,FALSE,7888,Accepted
22939774,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,3RD,ST,S,,CUMBERLAND,,,,,38.1691198,-85.7684146,2.054,2/16/2018,0020,2,1,0,1,CLOUDY,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,43150.41846,FALSE,7072,Accepted
22927683,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,,,,,,,,,,38.11604,-85.7037335,0.089,2/15/2018,1634,3,2,0,2,RAINING,WET,FALSE,,REAR END,CURVE & HILLCREST,DAYLIGHT,I 0265,I 0065,43147.68457,FALSE,7269,Accepted
22911876,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY3082,,BANK,ST,,,,,,,,38.2712279,-85.7962389,0.771,2/13/2018,1700,2,1,0,1,CLEAR,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,43145.37726,FALSE,7305,Accepted
23186500,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,OAK,ST,W,,4TH,,,,,38.2350228,-85.7604241,0.279,2/13/2018,1741,2,1,1,0,CLEAR,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,43189.36491,FALSE,7628,Accepted
23344808,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0864,,POPLAR LEVEL,RD,,,INDIAN,,,,,38.1716097,-85.6848582,9.215,2/7/2018,0609,2,1,1,0,RAINING,WET,TRUE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,43216.35471,FALSE,7772,Accepted
22854303,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,DR WILLIAM G WEATHERS,DR,,,,,,,,38.2278143,-85.8076288,0.156,1/26/2018,0440,3,2,0,1,CLEAR,DRY,TRUE,,HEAD ON,STRAIGHT & LEVEL,DUSK,,,43136.38648,FALSE,2845,Accepted
22767140,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,3200,FORDHAVEN,RD,,,,,,,,38.1483636,-85.8174486,0.116,1/18/2018,1716,4,1,0,3,CLEAR,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,43122.4391,FALSE,6813,Accepted
22668585,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,7519,OUTER,LOOP,,,,,,,,38.137488,-85.6201224,,1/3/2018,1312,2,1,0,1,CLOUDY,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,43103.64671,FALSE,2017,Accepted
22781031,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,5120,DIXIE,HWY,,,,,,,,38.1664768,-85.8295272,,1/2/2018,1337,2,1,1,0,CLEAR,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,43123.52409,FALSE,2217,Accepted
22665826,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1931,7731,ST ANDREWS CHURCH,RD,,,,,,,,38.1524873,-85.8181092,4.504,12/23/2017,0423,2,1,1,0,RAINING,DRY,TRUE,,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/OFF,,,43103.36536,FALSE,7720,Accepted
22734913,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0150,,BROADWAY,,W,,,,4TH,KY1020,3RD,38.246015,-85.7574407,2.434,12/16/2017,2104,2,1,1,0,CLEAR,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,43116.37597,FALSE,7888,Accepted
21488634,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,US0031E,BAXTER,,,,,38.2401683,-85.7241914,15.645,12/8/2017,1752,2,1,0,1,CLEAR,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DUSK,,,43080.37793,FALSE,7170,Accepted
21308725,0560400,SHIVELY POLICE DEPARTMENT,Accepted,JEFFERSON,KY2049,,CRUMS,LN,,,,,NORTH,,LOMOND,38.1947015,-85.81909385,1.055,12/7/2017,1753,2,1,1,0,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,,,43077.88823,FALSE,,Accepted
21034892,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,,NATIONAL,TPKE,,,,,,,,38.1360757,-85.7524937,4.311,11/29/2017,1917,5,3,1,2,CLEAR,DRY,FALSE,,REAR TO REAR,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,43070.44847,FALSE,6886,Accepted
20975641,0560300,ST. MATTHEWS POLICE DEPARTMENT,Accepted,JEFFERSON,I 0064,,I64 E,,,I 0064,I64 E EXIT12 RAMP TO I264,,,,,38.23583635,-85.63645689,11.727,11/16/2017,2022,4,3,1,1,CLEAR,DRY,FALSE,COLLISION WITH PARKED VEHICLE,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,43062.36218,FALSE,,Accepted
20940954,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,2210,UPPER HUNTERS,TRCE,,,,,,,,38.1672883,-85.837923,,11/16/2017,0910,2,1,0,1,CLEAR,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,43056.40772,FALSE,7474,Accepted
20915188,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1865,,TAYLOR,BLVD,,,,,WOODLAWN,,MATHA,38.1817095,-85.7835469,5.184,11/10/2017,2306,2,1,0,1,CLEAR,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,43052.5006,FALSE,7426,Accepted
20923972,0560400,SHIVELY POLICE DEPARTMENT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,,,,GAREY,,ARGONNE,38.20716879,-85.79900812,16.491,11/6/2017,0127,2,1,0,1,RAINING,WET,TRUE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,43053.61284,FALSE,,Accepted
20897191,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,2ND,ST,S,,,,WOODLAWN,,WELLINGTON,38.1817295,-85.7645098,0.925,11/3/2017,0731,2,1,0,1,RAINING,WET,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,43049.58935,FALSE,7592,Accepted
20817249,0560400,SHIVELY POLICE DEPARTMENT,Accepted,JEFFERSON,US0031W,4100,DIXIE,HWY,,,GARRS,,,,,38.18924669,-85.81008821,15.111,10/26/2017,2004,2,1,1,0,CLEAR,DRY,TRUE,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,43038.54069,FALSE,,Accepted
20763765,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,2800,BLEVINS GAP,RD,,,,,,,,38.0877922,-85.8235845,4.151,10/19/2017,1937,2,1,0,1,CLEAR,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,43028.40671,FALSE,7321,Accepted
20737167,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,4TH,ST,S,US0060A,WINKLER,,,,,38.2103384,-85.764663,3.222,10/13/2017,1237,2,1,0,1,CLEAR,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,43024.65771,FALSE,7261,Accepted
20763637,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,RIVER,RD,,,,,EDITH,,MARINA'S EDGE,38.2680895,-85.7160848,1.804,10/12/2017,2147,2,1,0,1,OTHER,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,43028.3962,FALSE,2000,Accepted
20720470,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,UPPER HUNTERS,TRCE,,,,,GRASTON,,WELLSWORTH,38.1678006,-85.8362646,0.438,10/12/2017,0638,3,1,0,2,CLOUDY,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,43021.41789,FALSE,2313,Accepted
20724848,0560400,SHIVELY POLICE DEPARTMENT,Accepted,JEFFERSON,US0031W,4600B,DIXIE,HWY,,,STALLINGS,,,,,38.17532981,-85.82226097,13.933,10/11/2017,0557,2,1,1,0,CLOUDY,WET,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,43022.1039,FALSE,,Accepted
20701654,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,822,EASTERN,PKWY,,,,,,,,38.2154095,-85.7416204,,10/9/2017,1611,3,1,0,2,CLOUDY,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,43018.35515,FALSE,2796,Accepted
20694891,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,5312,STEPHAN,DR,,,,,,,,38.1274753,-85.851033,0.045,10/8/2017,1953,2,1,0,1,RAINING,WET,TRUE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,43017.45963,FALSE,2692,Accepted
21697518,0560400,SHIVELY POLICE DEPARTMENT,Accepted,JEFFERSON,KY2049,2600B,CRUMS,LN,,,,,,,,38.1949405,-85.82299751,0.84,10/7/2017,2115,2,1,0,1,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & GRADE,DARK (UNKNOWN ROADWAY LIGHTING),,,43082.64649,FALSE,,Accepted
20714303,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0150,,BROADWAY,,W,,,,13TH,,15TH,38.2482204,-85.7760973,1.399,10/6/2017,2043,2,1,1,0,CLOUDY,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,43020.386,FALSE,7851,Accepted
20694616,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,WITHERSPOON,ST,E,,,,PRESTON,,CLAY,38.2575612,-85.7419235,0.51,10/6/2017,2124,2,1,0,1,CLEAR,DRY,FALSE,,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,43017.44841,FALSE,7325,Accepted
20674072,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1932,,BRECKENRIDGE,LN,,,,,,,,38.1977753,-85.6250756,1.141,10/4/2017,2220,2,1,0,1,CLEAR,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,43013.39598,FALSE,7256,Accepted
20666684,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY6304,,OLD PRESTON,HWY,,,,,,,,38.1018661,-85.6725174,0.397,10/3/2017,2015,2,1,0,1,CLEAR,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,43012.37567,FALSE,7354,Accepted
20639772,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1865,,NEW CUT,RD,,,,,,,,38.1413652,-85.7743055,2.359,9/27/2017,2122,2,1,0,1,CLEAR,DRY,TRUE,,SINGLE VEHICLE,STRAIGHT & HILLCREST,DARK-HWY NOT LIGHTED,,,43007.36781,FALSE,7475,Accepted
20615253,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CAMDEN,AVE,,,,,BELLEVUE,,CLIFF,38.1929327,-85.7737796,0.297,9/24/2017,1608,2,1,0,1,CLEAR,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,43003.64352,FALSE,7183,Accepted
20615172,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,MARKET,ST,W,,,,,,,38.2626415,-85.8160959,1.641,9/23/2017,2100,2,1,0,1,CLEAR,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,43003.63723,FALSE,7357,Accepted
20655278,0560400,SHIVELY POLICE DEPARTMENT,Accepted,JEFFERSON,US0031W,2922,DIXIE,HWY,,,,,,,,38.20795718,-85.79864385,16.535,9/23/2017,0428,2,1,1,0,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,43010.48924,FALSE,,Accepted
20632509,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1865,,TAYLOR,BLVD,,,,,WALTER,,OAKWOOD,38.1762858,-85.7827238,4.798,9/21/2017,1528,2,1,1,0,CLEAR,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,43006.36981,FALSE,2217,Accepted
20614652,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,,,,GOLDSMITH,,BELMONT,38.2072397,-85.6681298,11.689,9/19/2017,2122,2,1,0,1,CLOUDY,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,43003.60131,FALSE,2000,Accepted
20588677,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0150,,BROADWAY,,W,,,KY1020,2ND,KY1020,3RD,38.2458639,-85.7551503,2.555,9/15/2017,1649,2,1,0,1,CLEAR,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,42999.36612,FALSE,7292,Accepted
20535565,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BRADBE,RD,,,,,BRADBE FARM,,BRADBE MEADOWS,38.1522213,-85.4625869,0.325,9/8/2017,0119,2,1,0,2,CLEAR,DRY,FALSE,,SINGLE VEHICLE,STRAIGHT & HILLCREST,DARK-HWY NOT LIGHTED,,,42990.35556,FALSE,2766,Accepted
20502334,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,FERN CREEK,RD,,KY1065,BEULAH CHURCH,,,,,38.1474535,-85.5952946,0.01,9/5/2017,0713,2,1,0,1,RAINING,WET,FALSE,,SINGLE VEHICLE,STRAIGHT & GRADE,DAWN,,,42984.39385,FALSE,2017,Accepted
20504407,0560400,SHIVELY POLICE DEPARTMENT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,,,,STALLINGS,,KLAGES,38.17501433,-85.82244164,13.909,9/2/2017,1939,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,42984.63563,FALSE,,Accepted
20489392,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BRECKINRIDGE,ST,E,KY0864,SHELBY,,,,,38.2398926,-85.7403356,0.843,9/2/2017,0406,2,1,0,1,RAINING,WET,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42982.56486,FALSE,7669,Accepted
20515381,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BEARGRASS,RD,,,,,RED FOX,,PARK BOUNDARY,38.23356,-85.6815074,0.983,8/26/2017,0930,3,0,0,3,CLEAR,DRY,FALSE,,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,,,42975.4384,FALSE,2046,Accepted
20366029,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,I264 W,,,,,I 0264,I264 W EXIT9 ON RAMP FROM KY1865,I 0264,I264 W EXIT8A OFF RAMP TO US31W N,38.1866329,-85.7971236,8.451,8/13/2017,0115,2,1,1,0,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42962.3677,FALSE,7851,Accepted
20378276,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1747,,FERN VALLEY,RD,,KY2052,SHEPHERDSVILLE,,,,,38.1560809,-85.6594594,3.993,8/12/2017,2221,2,1,1,0,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,42961.45872,FALSE,7851,Accepted
20362927,0560300,ST. MATTHEWS POLICE DEPARTMENT,Accepted,JEFFERSON,KY1447,4238,WESTPORT,RD,,,,,,,,38.26189813,-85.63811846,1.112,8/11/2017,2120,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,42961.6988,FALSE,,Accepted
20556077,0560400,SHIVELY POLICE DEPARTMENT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,,STALLINGS,,,,,38.17469555,-85.8227869,13.878,8/10/2017,2200,2,1,0,1,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42993.4487,FALSE,,Accepted
20335055,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CHESTNUT,ST,W,,,,5TH,,4TH,38.2490471,-85.7587149,2.318,8/9/2017,1815,2,1,0,1,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,42958.36642,FALSE,2764,Accepted
20322718,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,,JACKSON,ST,S,,CHESTNUT,,,,,38.2477793,-85.7452167,12.472,8/8/2017,1410,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,42956.45161,FALSE,7454,Accepted
20359593,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060A,,TAYLOR,BLVD,,,SALE,,,,,38.1977398,-85.7828378,1.565,8/2/2017,2152,2,1,1,0,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42958.36564,FALSE,6886,Accepted
20269081,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,MAIN,ST,W,,1ST,,,,,38.2560873,-85.7515743,17.79,7/29/2017,1927,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DUSK,,,42947.41528,FALSE,7217,Accepted
20269044,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,,PATTERSON,,,,,38.2373958,-85.7191521,15.302,7/29/2017,0336,2,1,0,1,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42947.41345,FALSE,7048,Accepted
20191662,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,NIGHT ACRES,LN,,,,,,,,38.1666509,-85.8893298,0.078,7/15/2017,0936,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,42933.45479,FALSE,7123,Accepted
20179048,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,,GOLDSMITH,,,,,38.2085025,-85.6689275,11.773,7/13/2017,0720,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,42930.40943,FALSE,7435,Accepted
20237518,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,13501,BLAKELY,LN,,,,,,,,38.05591,-85.8780383,0.465,7/10/2017,2313,2,1,1,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,42927.41024,FALSE,2000,Accepted
20172409,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,,2ND,ST,S,,,,,,,38.2458303,-85.7550476,12.097,7/8/2017,2239,2,1,1,0,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,42929.40847,FALSE,6886,Accepted
20078904,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,,DIXIE GARDEN,,,,,38.099004,-85.8719184,7.98,6/23/2017,1755,2,1,0,1,RAINING,WET,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,42912.45655,FALSE,7336,Accepted
20019348,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,3001,CHAMBERLAIN,LN,,,,,,,,38.2879632,-85.5241855,0.716,6/15/2017,0542,2,1,0,1,RAINING,WET,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAWN,,,42901.37058,FALSE,7389,Accepted
20038892,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0864,,POPLAR LEVEL,RD,,,HESS,,,,,38.2120598,-85.7209559,12.718,6/12/2017,2045,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,42905.3663,FALSE,7972,Accepted
